sex,cohort,source,g0,g1,g2,g3,g0_raw,g1_raw,g2_raw,g3_raw
female,1933,extrap_back,8.656722,0.154286,-0.012069,0.000000,8.378968,0.192906,-0.012069,0.000000
female,1934,extrap_back,8.678546,0.154286,-0.012069,0.000000,8.400793,0.192906,-0.012069,0.000000
female,1935,extrap_back,8.700370,0.154286,-0.012069,0.000000,8.422617,0.192906,-0.012069,0.000000
female,1936,extrap_back,8.722195,0.154286,-0.012069,0.000000,8.444441,0.192906,-0.012069,0.000000
female,1937,extrap_back,8.744019,0.154286,-0.012069,0.000000,8.466265,0.192906,-0.012069,0.000000
female,1938,extrap_back,8.678363,0.154286,-0.012069,0.000000,8.400609,0.192906,-0.012069,0.000000
female,1939,extrap_back,8.751306,0.154286,-0.012069,0.000000,8.473552,0.192906,-0.012069,0.000000
female,1940,extrap_back,8.798562,0.154286,-0.012069,0.000000,8.520808,0.192906,-0.012069,0.000000
female,1941,extrap_back,8.834080,0.154286,-0.012069,0.000000,8.556326,0.192906,-0.012069,0.000000
female,1942,extrap_back,8.839581,0.154286,-0.012069,0.000000,8.561828,0.192906,-0.012069,0.000000
female,1943,extrap_back,8.904221,0.154286,-0.012069,0.000000,8.626468,0.192906,-0.012069,0.000000
female,1944,extrap_back,8.927740,0.154286,-0.012069,0.000000,8.649986,0.192906,-0.012069,0.000000
female,1945,extrap_back,8.863064,0.154286,-0.012069,0.000000,8.585310,0.192906,-0.012069,0.000000
female,1946,extrap_back,8.846426,0.154286,-0.012069,0.000000,8.568672,0.192906,-0.012069,0.000000
female,1947,extrap_back,8.901318,0.154286,-0.012069,0.000000,8.623565,0.192906,-0.012069,0.000000
female,1948,extrap_back,8.945812,0.154286,-0.012069,0.000000,8.668058,0.192906,-0.012069,0.000000
female,1949,extrap_back,8.977261,0.154286,-0.012069,0.000000,8.699508,0.192906,-0.012069,0.000000
female,1950,extrap_back,9.027733,0.154286,-0.012069,0.000000,8.749980,0.192906,-0.012069,0.000000
female,1951,extrap_back,9.081018,0.154286,-0.012069,0.000000,8.803264,0.192906,-0.012069,0.000000
female,1952,extrap_back,9.107157,0.154286,-0.012069,0.000000,8.829403,0.192906,-0.012069,0.000000
female,1953,extrap_back,9.151755,0.154286,-0.012069,0.000000,8.874002,0.192906,-0.012069,0.000000
female,1954,extrap_back,9.157318,0.154286,-0.012069,0.000000,8.879565,0.192906,-0.012069,0.000000
female,1955,extrap_back,9.195338,0.154286,-0.012069,0.000000,8.917584,0.192906,-0.012069,0.000000
female,1956,extrap_back,9.239602,0.154286,-0.012069,0.000000,8.961848,0.192906,-0.012069,0.000000
female,1957,fit,9.230804,0.144335,0.001821,0.000000,9.004530,0.138508,0.001821,0.000000
female,1958,fit,9.252442,0.163312,-0.006267,0.000000,8.975099,0.183366,-0.006267,0.000000
female,1959,fit,9.273920,0.156011,-0.016763,0.000000,8.981389,0.209653,-0.016763,0.000000
female,1960,fit,9.273468,0.153839,-0.017049,0.000000,8.983680,0.208396,-0.017049,0.000000
female,1961,fit,9.307885,0.153931,-0.022087,0.000000,9.005053,0.224609,-0.022087,0.000000
female,1962,fit,9.320038,0.144276,-0.010094,0.000000,9.063356,0.176577,-0.010094,0.000000
female,1963,fit,9.357128,0.151176,-0.018751,0.000000,9.067244,0.211179,-0.018751,0.000000
female,1964,fit,9.336502,0.144338,-0.004923,0.000000,9.092958,0.160092,-0.004923,0.000000
female,1965,fit,9.372649,0.141724,-0.011810,0.000000,9.115657,0.179516,-0.011810,0.000000
female,1966,fit,9.391246,0.141329,-0.005880,0.000000,9.150067,0.160145,-0.005880,0.000000
female,1967,fit,9.424528,0.134674,-0.007182,0.000000,9.190664,0.157656,-0.007182,0.000000
female,1968,fit,9.431434,0.136906,0.017470,0.000000,9.257108,0.081002,0.017470,0.000000
female,1969,fit,9.439628,0.141768,0.017545,0.000000,9.257714,0.085624,0.017545,0.000000
female,1970,fit,9.482407,0.155483,0.015328,0.000000,9.272874,0.106433,0.015328,0.000000
female,1971,fit,9.519471,0.166711,0.011912,0.000000,9.283228,0.128593,0.011912,0.000000
female,1972,fit,9.537393,0.172917,0.009171,0.000000,9.284204,0.143570,0.009171,0.000000
female,1973,fit,9.563225,0.176559,-0.004688,0.000000,9.268729,0.191561,-0.004688,0.000000
female,1974,fit,9.598598,0.185755,-0.021092,0.000000,9.247394,0.253249,-0.021092,0.000000
female,1975,fit,9.618698,0.171979,-0.017801,0.000000,9.297961,0.228942,-0.017801,0.000000
female,1976,fit,9.655662,0.165164,-0.022673,0.000000,9.333357,0.237718,-0.022673,0.000000
female,1977,fit,9.654154,0.161148,-0.019633,0.000000,9.346057,0.223974,-0.019633,0.000000
female,1978,fit,9.676861,0.157649,-0.016321,0.000000,9.382841,0.209876,-0.016321,0.000000
female,1979,fit,9.681060,0.150342,-0.012196,0.000000,9.409291,0.189369,-0.012196,0.000000
female,1980,fit,9.691588,0.150075,-0.016658,0.000000,9.408824,0.203381,-0.016658,0.000000
female,1981,fit,9.720399,0.150118,-0.026278,0.000000,9.412939,0.234208,-0.026278,0.000000
female,1982,fit,9.710821,0.145878,-0.017572,0.000000,9.432432,0.202108,-0.017572,0.000000
female,1983,fit,9.732002,0.141224,-0.023078,0.000000,9.446964,0.215074,-0.023078,0.000000
female,1984,extrap_fwd,9.754015,0.147527,-0.019156,0.000000,9.468931,0.208828,-0.019156,0.000000
female,1985,extrap_fwd,9.762387,0.147527,-0.019156,0.000000,9.477303,0.208828,-0.019156,0.000000
female,1986,extrap_fwd,9.787629,0.147527,-0.019156,0.000000,9.502545,0.208828,-0.019156,0.000000
female,1987,extrap_fwd,9.807799,0.147527,-0.019156,0.000000,9.522715,0.208828,-0.019156,0.000000
female,1988,extrap_fwd,9.822135,0.147527,-0.019156,0.000000,9.537051,0.208828,-0.019156,0.000000
female,1989,extrap_fwd,9.822154,0.147527,-0.019156,0.000000,9.537070,0.208828,-0.019156,0.000000
female,1990,extrap_fwd,9.812829,0.147527,-0.019156,0.000000,9.527745,0.208828,-0.019156,0.000000
female,1991,extrap_fwd,9.805797,0.147527,-0.019156,0.000000,9.520712,0.208828,-0.019156,0.000000
female,1992,extrap_fwd,9.827636,0.147527,-0.019156,0.000000,9.542552,0.208828,-0.019156,0.000000
female,1993,extrap_fwd,9.822812,0.147527,-0.019156,0.000000,9.537728,0.208828,-0.019156,0.000000
female,1994,extrap_fwd,9.842913,0.147527,-0.019156,0.000000,9.557829,0.208828,-0.019156,0.000000
female,1995,extrap_fwd,9.864398,0.147527,-0.019156,0.000000,9.579314,0.208828,-0.019156,0.000000
female,1996,extrap_fwd,9.879640,0.147527,-0.019156,0.000000,9.594556,0.208828,-0.019156,0.000000
female,1997,extrap_fwd,9.916418,0.147527,-0.019156,0.000000,9.631334,0.208828,-0.019156,0.000000
female,1998,extrap_fwd,9.969086,0.147527,-0.019156,0.000000,9.684002,0.208828,-0.019156,0.000000
female,1999,extrap_fwd,10.005713,0.147527,-0.019156,0.000000,9.720628,0.208828,-0.019156,0.000000
female,2000,extrap_fwd,10.034882,0.147527,-0.019156,0.000000,9.749798,0.208828,-0.019156,0.000000
female,2001,extrap_fwd,10.031828,0.147527,-0.019156,0.000000,9.746744,0.208828,-0.019156,0.000000
female,2002,extrap_fwd,10.025664,0.147527,-0.019156,0.000000,9.740580,0.208828,-0.019156,0.000000
female,2003,extrap_fwd,10.034240,0.147527,-0.019156,0.000000,9.749156,0.208828,-0.019156,0.000000
female,2004,extrap_fwd,10.056236,0.147527,-0.019156,0.000000,9.771152,0.208828,-0.019156,0.000000
female,2005,extrap_fwd,10.068779,0.147527,-0.019156,0.000000,9.783695,0.208828,-0.019156,0.000000
female,2006,extrap_fwd,10.091524,0.147527,-0.019156,0.000000,9.806440,0.208828,-0.019156,0.000000
female,2007,extrap_fwd,10.108573,0.147527,-0.019156,0.000000,9.823488,0.208828,-0.019156,0.000000
female,2008,extrap_fwd,10.098779,0.147527,-0.019156,0.000000,9.813695,0.208828,-0.019156,0.000000
female,2009,extrap_fwd,10.078923,0.147527,-0.019156,0.000000,9.793839,0.208828,-0.019156,0.000000
female,2010,extrap_fwd,10.086805,0.147527,-0.019156,0.000000,9.801721,0.208828,-0.019156,0.000000
female,2011,extrap_fwd,10.093065,0.147527,-0.019156,0.000000,9.807981,0.208828,-0.019156,0.000000
female,2012,extrap_fwd,10.110378,0.147527,-0.019156,0.000000,9.825294,0.208828,-0.019156,0.000000
female,2013,extrap_fwd,10.106188,0.147527,-0.019156,0.000000,9.821103,0.208828,-0.019156,0.000000
female,2014,extrap_fwd,10.129181,0.147527,-0.019156,0.000000,9.844097,0.208828,-0.019156,0.000000
female,2015,extrap_fwd,10.159563,0.147527,-0.019156,0.000000,9.874479,0.208828,-0.019156,0.000000
female,2016,extrap_fwd,10.161784,0.147527,-0.019156,0.000000,9.876700,0.208828,-0.019156,0.000000
female,2017,extrap_fwd,10.178437,0.147527,-0.019156,0.000000,9.893352,0.208828,-0.019156,0.000000
female,2018,extrap_fwd,10.194168,0.147527,-0.019156,0.000000,9.909084,0.208828,-0.019156,0.000000
female,2019,extrap_fwd,10.213432,0.147527,-0.019156,0.000000,9.928348,0.208828,-0.019156,0.000000
female,2020,extrap_fwd,10.231816,0.147527,-0.019156,0.000000,9.946732,0.208828,-0.019156,0.000000
female,2021,extrap_fwd,10.280243,0.147527,-0.019156,0.000000,9.995159,0.208828,-0.019156,0.000000
female,2022,extrap_fwd,10.266975,0.147527,-0.019156,0.000000,9.981891,0.208828,-0.019156,0.000000
female,2023,extrap_fwd,10.268474,0.147527,-0.019156,0.000000,9.983389,0.208828,-0.019156,0.000000
female,2024,extrap_fwd,10.280402,0.147527,-0.019156,0.000000,9.995318,0.208828,-0.019156,0.000000
female,2025,extrap_fwd,10.296472,0.147527,-0.019156,0.000000,10.011388,0.208828,-0.019156,0.000000
female,2026,extrap_fwd,10.312936,0.147527,-0.019156,0.000000,10.027852,0.208828,-0.019156,0.000000
female,2027,extrap_fwd,10.329203,0.147527,-0.019156,0.000000,10.044119,0.208828,-0.019156,0.000000
female,2028,extrap_fwd,10.344781,0.147527,-0.019156,0.000000,10.059697,0.208828,-0.019156,0.000000
female,2029,extrap_fwd,10.360654,0.147527,-0.019156,0.000000,10.075570,0.208828,-0.019156,0.000000
female,2030,extrap_fwd,10.376232,0.147527,-0.019156,0.000000,10.091148,0.208828,-0.019156,0.000000
female,2031,extrap_fwd,10.391515,0.147527,-0.019156,0.000000,10.106431,0.208828,-0.019156,0.000000
female,2032,extrap_fwd,10.404727,0.147527,-0.019156,0.000000,10.119643,0.208828,-0.019156,0.000000
female,2033,extrap_fwd,10.417051,0.147527,-0.019156,0.000000,10.131967,0.208828,-0.019156,0.000000
female,2034,extrap_fwd,10.429276,0.147527,-0.019156,0.000000,10.144192,0.208828,-0.019156,0.000000
female,2035,extrap_fwd,10.441501,0.147527,-0.019156,0.000000,10.156417,0.208828,-0.019156,0.000000
female,2036,extrap_fwd,10.453726,0.147527,-0.019156,0.000000,10.168642,0.208828,-0.019156,0.000000
female,2037,extrap_fwd,10.465951,0.147527,-0.019156,0.000000,10.180867,0.208828,-0.019156,0.000000
female,2038,extrap_fwd,10.478077,0.147527,-0.019156,0.000000,10.192993,0.208828,-0.019156,0.000000
female,2039,extrap_fwd,10.490203,0.147527,-0.019156,0.000000,10.205119,0.208828,-0.019156,0.000000
female,2040,extrap_fwd,10.502132,0.147527,-0.019156,0.000000,10.217048,0.208828,-0.019156,0.000000
female,2041,extrap_fwd,10.513863,0.147527,-0.019156,0.000000,10.228779,0.208828,-0.019156,0.000000
female,2042,extrap_fwd,10.525396,0.147527,-0.019156,0.000000,10.240312,0.208828,-0.019156,0.000000
female,2043,extrap_fwd,10.536831,0.147527,-0.019156,0.000000,10.251746,0.208828,-0.019156,0.000000
female,2044,extrap_fwd,10.548067,0.147527,-0.019156,0.000000,10.262983,0.208828,-0.019156,0.000000
female,2045,extrap_fwd,10.559106,0.147527,-0.019156,0.000000,10.274022,0.208828,-0.019156,0.000000
female,2046,extrap_fwd,10.570046,0.147527,-0.019156,0.000000,10.284962,0.208828,-0.019156,0.000000
female,2047,extrap_fwd,10.580986,0.147527,-0.019156,0.000000,10.295902,0.208828,-0.019156,0.000000
female,2048,extrap_fwd,10.591926,0.147527,-0.019156,0.000000,10.306842,0.208828,-0.019156,0.000000
female,2049,extrap_fwd,10.602866,0.147527,-0.019156,0.000000,10.317782,0.208828,-0.019156,0.000000
female,2050,extrap_fwd,10.613806,0.147527,-0.019156,0.000000,10.328721,0.208828,-0.019156,0.000000
female,2051,extrap_fwd,10.624746,0.147527,-0.019156,0.000000,10.339661,0.208828,-0.019156,0.000000
female,2052,extrap_fwd,10.635686,0.147527,-0.019156,0.000000,10.350601,0.208828,-0.019156,0.000000
female,2053,extrap_fwd,10.646626,0.147527,-0.019156,0.000000,10.361541,0.208828,-0.019156,0.000000
female,2054,extrap_fwd,10.657565,0.147527,-0.019156,0.000000,10.372481,0.208828,-0.019156,0.000000
female,2055,extrap_fwd,10.668406,0.147527,-0.019156,0.000000,10.383322,0.208828,-0.019156,0.000000
female,2056,extrap_fwd,10.679346,0.147527,-0.019156,0.000000,10.394262,0.208828,-0.019156,0.000000
female,2057,extrap_fwd,10.690286,0.147527,-0.019156,0.000000,10.405202,0.208828,-0.019156,0.000000
female,2058,extrap_fwd,10.701325,0.147527,-0.019156,0.000000,10.416241,0.208828,-0.019156,0.000000
female,2059,extrap_fwd,10.712463,0.147527,-0.019156,0.000000,10.427379,0.208828,-0.019156,0.000000
female,2060,extrap_fwd,10.723601,0.147527,-0.019156,0.000000,10.438516,0.208828,-0.019156,0.000000
female,2061,extrap_fwd,10.734837,0.147527,-0.019156,0.000000,10.449753,0.208828,-0.019156,0.000000
female,2062,extrap_fwd,10.746074,0.147527,-0.019156,0.000000,10.460990,0.208828,-0.019156,0.000000
female,2063,extrap_fwd,10.757311,0.147527,-0.019156,0.000000,10.472226,0.208828,-0.019156,0.000000
female,2064,extrap_fwd,10.768646,0.147527,-0.019156,0.000000,10.483562,0.208828,-0.019156,0.000000
female,2065,extrap_fwd,10.779982,0.147527,-0.019156,0.000000,10.494897,0.208828,-0.019156,0.000000
female,2066,extrap_fwd,10.791317,0.147527,-0.019156,0.000000,10.506233,0.208828,-0.019156,0.000000
female,2067,extrap_fwd,10.802653,0.147527,-0.019156,0.000000,10.517568,0.208828,-0.019156,0.000000
female,2068,extrap_fwd,10.813988,0.147527,-0.019156,0.000000,10.528904,0.208828,-0.019156,0.000000
female,2069,extrap_fwd,10.825324,0.147527,-0.019156,0.000000,10.540239,0.208828,-0.019156,0.000000
female,2070,extrap_fwd,10.836659,0.147527,-0.019156,0.000000,10.551575,0.208828,-0.019156,0.000000
female,2071,extrap_fwd,10.847995,0.147527,-0.019156,0.000000,10.562910,0.208828,-0.019156,0.000000
female,2072,extrap_fwd,10.859231,0.147527,-0.019156,0.000000,10.574147,0.208828,-0.019156,0.000000
female,2073,extrap_fwd,10.870468,0.147527,-0.019156,0.000000,10.585384,0.208828,-0.019156,0.000000
female,2074,extrap_fwd,10.881705,0.147527,-0.019156,0.000000,10.596620,0.208828,-0.019156,0.000000
female,2075,extrap_fwd,10.893040,0.147527,-0.019156,0.000000,10.607956,0.208828,-0.019156,0.000000
female,2076,extrap_fwd,10.904376,0.147527,-0.019156,0.000000,10.619291,0.208828,-0.019156,0.000000
female,2077,extrap_fwd,10.915711,0.147527,-0.019156,0.000000,10.630627,0.208828,-0.019156,0.000000
female,2078,extrap_fwd,10.927047,0.147527,-0.019156,0.000000,10.641962,0.208828,-0.019156,0.000000
female,2079,extrap_fwd,10.938283,0.147527,-0.019156,0.000000,10.653199,0.208828,-0.019156,0.000000
female,2080,extrap_fwd,10.949520,0.147527,-0.019156,0.000000,10.664436,0.208828,-0.019156,0.000000
female,2081,extrap_fwd,10.960757,0.147527,-0.019156,0.000000,10.675672,0.208828,-0.019156,0.000000
female,2082,extrap_fwd,10.971993,0.147527,-0.019156,0.000000,10.686909,0.208828,-0.019156,0.000000
female,2083,extrap_fwd,10.983230,0.147527,-0.019156,0.000000,10.698146,0.208828,-0.019156,0.000000
female,2084,extrap_fwd,10.994466,0.147527,-0.019156,0.000000,10.709382,0.208828,-0.019156,0.000000
female,2085,extrap_fwd,11.005703,0.147527,-0.019156,0.000000,10.720619,0.208828,-0.019156,0.000000
female,2086,extrap_fwd,11.016940,0.147527,-0.019156,0.000000,10.731855,0.208828,-0.019156,0.000000
female,2087,extrap_fwd,11.028176,0.147527,-0.019156,0.000000,10.743092,0.208828,-0.019156,0.000000
female,2088,extrap_fwd,11.039413,0.147527,-0.019156,0.000000,10.754329,0.208828,-0.019156,0.000000
female,2089,extrap_fwd,11.050650,0.147527,-0.019156,0.000000,10.765565,0.208828,-0.019156,0.000000
female,2090,extrap_fwd,11.061787,0.147527,-0.019156,0.000000,10.776703,0.208828,-0.019156,0.000000
female,2091,extrap_fwd,11.072925,0.147527,-0.019156,0.000000,10.787841,0.208828,-0.019156,0.000000
female,2092,extrap_fwd,11.084063,0.147527,-0.019156,0.000000,10.798979,0.208828,-0.019156,0.000000
female,2093,extrap_fwd,11.095201,0.147527,-0.019156,0.000000,10.810116,0.208828,-0.019156,0.000000
female,2094,extrap_fwd,11.106338,0.147527,-0.019156,0.000000,10.821254,0.208828,-0.019156,0.000000
female,2095,extrap_fwd,11.117476,0.147527,-0.019156,0.000000,10.832392,0.208828,-0.019156,0.000000
female,2096,extrap_fwd,11.128614,0.147527,-0.019156,0.000000,10.843530,0.208828,-0.019156,0.000000
female,2097,extrap_fwd,11.139752,0.147527,-0.019156,0.000000,10.854667,0.208828,-0.019156,0.000000
female,2098,extrap_fwd,11.150889,0.147527,-0.019156,0.000000,10.865805,0.208828,-0.019156,0.000000
female,2099,extrap_fwd,11.162027,0.147527,-0.019156,0.000000,10.876943,0.208828,-0.019156,0.000000
female,2100,extrap_fwd,11.173165,0.147527,-0.019156,0.000000,10.888081,0.208828,-0.019156,0.000000
female,2101,extrap_fwd,11.184302,0.147527,-0.019156,0.000000,10.899218,0.208828,-0.019156,0.000000
female,2102,extrap_fwd,11.195440,0.147527,-0.019156,0.000000,10.910356,0.208828,-0.019156,0.000000
female,2103,extrap_fwd,11.206578,0.147527,-0.019156,0.000000,10.921494,0.208828,-0.019156,0.000000
female,2104,extrap_fwd,11.217716,0.147527,-0.019156,0.000000,10.932632,0.208828,-0.019156,0.000000
female,2105,extrap_fwd,11.228853,0.147527,-0.019156,0.000000,10.943769,0.208828,-0.019156,0.000000
